"book","lesson","audio_1","text_4","text_2","text_3","text_1"
"1","7","1122如玉：剛開始學，字寫得不好，可是我覺得很有意思。.mp3","剛開始學，字寫得不好，可是我覺得很有意思。","I just started studying. I'm not writing characters well, but I think it is interesting.","Gāng kāishǐ xué, zì xiě de bù hǎo, kěshì wǒ juéde hěn yǒu yìsi.","剛開始學，字寫得不好，可是我覺得很有意思。"
"1","7","1123安同：我有空可以去看看嗎？.mp3","我有空可以去看看嗎？","Can I go check it out sometime when I have free time?","Wǒ yǒu kòng kěyǐ qù kànkàn ma?","我有空可以去看看嗎？"
"1","7","1124如玉：我得問問老師。.mp3","我得問問老師。","I have to ask the instructor.","Wǒ děi wènwèn lǎoshī.","我得問問老師。"
"1","8","1125坐火車去臺南.mp3","坐火車去臺南","Taking a Train to Tainan","zuò huǒchē qù táinán","坐火車去臺南"
"1","8","1126如玉：這個週末，我想跟朋友去臺南玩。.mp3","這個週末，我想跟朋友去臺南玩。","I want to go to Tainan with friends this weekend.","Zhè ge zhōumò, wǒ xiǎng gēn péngyǒu qù Táinán wán.","這個週末，我想跟朋友去臺南玩。"
"1","8","1127明華：怎麼去？.mp3","怎麼去？","How are you going?","Zěnme qù?","怎麼去？"
"1","8","1128如玉：我想坐火車去。.mp3","我想坐火車去。","I would like to go by train.","Wǒ xiǎng zuò huǒchē qù.","我想坐火車去。"
"1","8","1129明華：火車太慢了，要四個多鐘頭，坐高鐵比較快。.mp3","火車太慢了，要四個多鐘頭，坐高鐵比較快。","The train is to slow. It takes more than 4 hours. Taking the High Speed Rail is faster.","Huǒchē tài màn le, yào sì ge duō zhōngtóu, zuò gāotiě bǐjiào kuài.","火車太慢了，要四個多鐘頭，坐高鐵比較快。"
"1","8","1130如玉：可是聽說高鐵車票非常貴。.mp3","可是聽說高鐵車票非常貴。","But I've heard that the High Speed Rail tickets are very expensive.","Kěshì tīngshuō gāotiě chēpiào fēicháng guì.","可是聽說高鐵車票非常貴。"
"1","8","1131明華：高鐵車票有一點貴，但是坐高鐵又快又舒服。.mp3","高鐵車票有一點貴，但是坐高鐵又快又舒服。","High Speed Rail Tickets are a bit expensive, but the High Speed Rail is both fast and comfortable.","Gāotiě chēpiào yǒu yìdiǎn guì, dànshì zuò gāotiě yòu kuài yòu shūfú.","高鐵車票有一點貴，但是坐高鐵又快又舒服。"
"1","8","1132如玉：我不知道在哪裡買票。.mp3","我不知道在哪裡買票。","I don't know where to buy tickets.","Wǒ bù zhīdào zài nǎlǐ mǎi piào.","我不知道在哪裡買票。"
"1","8","1133明華：在高鐵站、網路上或是便利商店都可以。.mp3","在高鐵站、網路上或是便利商店都可以。","At High Speed Rail stations, online or at any convenience stores.","Zài gāotiězhàn, wǎnglù shàng huòshì biànlì shāngdiàn dōu kěyǐ.","在高鐵站、網路上或是便利商店都可以。"
"1","8","1134如玉：這麼方便！那我坐高鐵去，謝謝你。.mp3","這麼方便！那我坐高鐵去，謝謝你。","This is so convenient. Then I'll go by High Speed Rail. Thank you.","Zhème fāngbiàn! Nà wǒ zuò gāotiě qù, xièxie nǐ.","這麼方便！那我坐高鐵去，謝謝你。"
"1","8","1135如玉：安同，明天我們沒課，你想去哪裡？.mp3","安同，明天我們沒課，你想去哪裡？","Anton, we don't have class tomorrow. Where do you want to go?","Āntóng, míngtiān wǒmen méi kè, Nǐ xiǎng qù nǎlǐ?","安同，明天我們沒課，你想去哪裡？"
"1","8","1136安同：我要跟同學去參觀故宮博物院。.mp3","我要跟同學去參觀故宮博物院。","I am going to go to the Palace Museum with my classmates.","Wǒ yào gēn tóngxué qù cānguān Gùgōng Bówùyuàn.","我要跟同學去參觀故宮博物院。"
"1","8","1137如玉：聽說那裡有很多中國古代的東西。.mp3","聽說那裡有很多中國古代的東西。","I've heard that there are a lot of ancient Chinese things there.","Tīngshuō nàli yǒu hěn duō Zhōngguó gǔdài de dōngxi.","聽說那裡有很多中國古代的東西。"
"1","8","1138安同：是啊。妳要跟我們去看看嗎？.mp3","是啊。妳要跟我們去看看嗎？","Yes. Would (f) you like to go with us to check it out?","Shì a. Nǐ yào gēn wǒmen qù kànkàn ma?","是啊。妳要跟我們去看看嗎？"
"1","8","1139如玉：好。怎麼去？.mp3","好。怎麼去？","OK. How are you going?","Hǎo. Zěnme qù?","好。怎麼去？"
"1","8","1140安同：我同學騎機車載我。妳可以坐公共汽車去。.mp3","我同學騎機車載我。妳可以坐公共汽車去。","My classmate is taking me on his scooter. (f) You can take the bus.","Wǒ tóngxué qí jīchē zài wǒ. Nǐ kěyǐ zuò gōnggòng qìchē qù.","我同學騎機車載我。妳可以坐公共汽車去。"
"1","8","1141如玉：我想坐捷運去。比較快。.mp3","我想坐捷運去。比較快。","I want to take MRT. It is faster.","Wǒ xiǎng zuò jiéyùn qù. Bǐjiào kuài.","我想坐捷運去。比較快。"
"1","8","1142安同：不行，到故宮沒有捷運。妳要不要坐計程車去？.mp3","不行，到故宮沒有捷運。妳要不要坐計程車去？","Won't work. There is no MRT to the Palace Museum. Do (f) you want to take the bus?","Bù xíng, dào Gùgōng méi yǒu jiéyùn. Nǐ yào bú yào zuò jìchéngchē qù?","不行，到故宮沒有捷運。妳要不要坐計程車去？"
"1","8","1143如玉：太貴了！我坐公車。騎機車比坐公車快嗎？.mp3","太貴了！我坐公車。騎機車比坐公車快嗎？","Too expensive. I'll take the bus. Is it faster to ride a scooter than to take the bus?","Tài guì le! Wǒ zuò gōngchē. Qí jīchē bǐ zuò gōngchē kuài ma?","太貴了！我坐公車。騎機車比坐公車快嗎？"
"1","8","1144安同：差不多。.mp3","差不多。","About the same.","Chābùduō.","差不多。"
"1","9","1145放假去哪裡玩.mp3","放假去哪裡玩？","Where Will You Go for the Holidays?","fàngjià qù něi lǐ wán","放假去哪裡玩？"
"1","9","1146田中下個星期我們放五天的假你要回國嗎.mp3","田中，下個星期我們放五天的假，你要回國嗎？","Tianzhong, we are having a five day break next week. Are you going back to your country?","Tiánzhōng, xià ge xīngqí wǒmen fàng wǔ tiān de jià, nǐ yào huíguó ma?","田中，下個星期我們放五天的假，你要回國嗎？"
"1","9","1147不我打算在家看電視影片學中文你呢.mp3","不，我打算在家看電視、影片學中文，你呢？","No. I plan on staying home and watching television and films to study Chinese. And you?","Bù, wǒ dǎsuàn zài jiā kàn diànshì, yǐngpiàn xué Zhōngwén, nǐ ne?","不，我打算在家看電視、影片學中文，你呢？"
"1","9","1148我想跟朋友去玩.mp3","我想跟朋友去玩。","I want to go out with mine friends.","Wǒ xiǎng gēn péngyǒu qù wán.","我想跟朋友去玩。"
"1","9","1149不錯啊去什麼地方.mp3","不錯啊。去什麼地方？","That sounds good. Go where?","Búcuò a. Qù shénme dìfāng?","不錯啊。去什麼地方？"
"1","9","1150臺東聽說那裡的風景非常漂亮.mp3","臺東。聽說那裡的風景非常漂亮。","Taitung, I've heard the scenery there is very pretty.","Táidōng. Tīngshuō nàlǐ de fēngjǐng fēicháng piàoliàng.","臺東。聽說那裡的風景非常漂亮。"
"1","9","1151我也聽說放假的時候你常去旅行嗎.mp3","我也聽說。放假的時候，你常去旅行嗎？","I've heard that too. Do you often travel on days off?","Wǒ yě tīngshuō. Fàngjià de shíhòu, nǐ cháng qù lǚxíng ma?","我也聽說。放假的時候，你常去旅行嗎？"
"1","9","1152不一定有時候在家寫功課有時候出去玩.mp3","不一定。有時候在家寫功課，有時候出去玩。","Not necessarily. Sometimes, I stay home to do homework. Sometimes, I go out.","Bù yídìng, yǒu shíhòu zài jiā xiě gōngkè, yǒu shíhòu chūqù wán.","不一定。有時候在家寫功課，有時候出去玩。"
"1","9","1153你們什麼時候去臺東.mp3","你們什麼時候去臺東？","When will you go to Taidong?","Nǐmen shénme shíhòu qù Táidōng?","你們什麼時候去臺東？"
"1","9","1154這個星期六下午去.mp3","這個星期六下午去。","(We are) going this Saturday afternoon.","Zhè ge xīngqíliù xiàwǔ qù.","這個星期六下午去。"
"1","9","1155去玩多久.mp3","去玩多久？","How long will you be there?","Qù wán duō jiǔ?","去玩多久？"
"1","9","1156大概玩四五天.mp3","大概玩四、五天。","Probably 4 or 5 days.","Dàgài wán sì, wǔ tiān.","大概玩四、五天。"
"1","9","1157我女朋友九月三十號要來臺灣看我.mp3","我女朋友九月三十號要來臺灣看我。","My girlfriend is coming to Taiwan on September 30th to see me.","Wǒ nǚ péngyǒu jiǔyuè sānshíhào yào lái Táiwān kàn wǒ.","我女朋友九月三十號要來臺灣看我。"
"1","9","1158你想帶她去哪裡玩.mp3","你想帶她去哪裡玩？","Where do you plan to take her?","Nǐ xiǎng dài tā qù nǎlǐ wán?","你想帶她去哪裡玩？"
"1","9","1159還不知道你有什麼建議.mp3","還不知道。你有什麼建議？","Don't know yet. Do you have any suggestions?","Hái bù zhīdào. Nǐ yǒu shénme jiànyì?","還不知道。你有什麼建議？"
"1","9","1160臺灣的夜市很有名你們應該去逛逛.mp3","臺灣的夜市很有名。你們應該去逛逛。","Taiwan's night markets are famous. You should go there check them out.","Táiwān de yèshì hěn yǒumíng. Nǐmen yīnggāi qù guàngguàng.","臺灣的夜市很有名。你們應該去逛逛。"
"1","9","1161謝謝還有什麼好玩的地方.mp3","謝謝，還有什麼好玩的地方？","Thank you. What other places are fun?","Xièxie, hái yǒu shénme hǎowán de dìfāng?","謝謝，還有什麼好玩的地方？"
"1","9","1162臺灣的茶也很特別臺北有很多茶館.mp3","臺灣的茶也很特別。臺北有很多茶館。","Taiwanese tea is also very special. Taipei has many tea houses.","Táiwān de chá yě hěn tèbié. Táiběi yǒu hěn duō cháguǎn.","臺灣的茶也很特別。臺北有很多茶館。"
"1","9","1163到哪裡喝茶比較好.mp3","到哪裡喝茶比較好？","Where is good place to go have a tea?","Dào nǎlǐ hē chá bǐjiào hǎo?","到哪裡喝茶比較好？"
"1","9","1164你們可以去貓空那裡的風景很美.mp3","你們可以去貓空。那裡的風景很美。","You could go to Maokong. The scenery there is beautiful.","Nǐmen kěyǐ qù Māokōng. Nàlǐ de fēngjǐng hěn měi.","你們可以去貓空。那裡的風景很美。"
"1","9","1165謝謝你我決定帶她去貓空你也一起去好不好.mp3","謝謝你。我決定帶她去貓空。你也一起去，好不好？","Thank you. I've decided to take (f) her to Maokong. You come with us, okay?","Xièxie nǐ. Wǒ juédìng dài tā qù Māokōng. Nǐ yě yìqǐ qù, hǎobù hǎo?","謝謝你。我決定帶她去貓空。你也一起去，好不好？"
"1","9","1166要是那時候我有空就跟你們一起去.mp3","要是那時候我有空，就跟你們一起去。","If I'm free at that time, then I will go with you.","Yàoshì nà shíhòu wǒ yǒu kòng, jiù gēn nǐmen yìqǐ qù.","要是那時候我有空，就跟你們一起去。"
"1","9","1167太好了謝謝.mp3","太好了！謝謝！","Great! Thank you!","Tài hǎo le! Xièxie!","太好了！謝謝！"
"1","10","1168臺灣的水果很好吃.mp3","臺灣的水果很好吃","The fruit in Taiwan tastes really good","tái wān de shuǐguǒ hěn hǎochī","臺灣的水果很好吃"
"1","10","1169如玉這個黃色的水果叫什麼.mp3","這個黃色的水果叫什麼？","What is this yellow fruit called?","Zhè ge huángsè de shuǐguǒ jiào shénme?","這個黃色的水果叫什麼？"
"1","10","1170芒果給妳一塊吃吃看.mp3","芒果。給妳一塊，吃吃看。","Mango. Let me give (f) you a piece. Try it.","Mángguǒ. Gěi nǐ yí kuài, chīchīkàn.","芒果。給妳一塊，吃吃看。"
"1","10","1171如玉好謝謝香香的甜甜的很好吃.mp3","好，謝謝。香香的、甜甜的，很好吃。","OK. Thank you. It is fragrant and sweet. It tastes good.","Hǎo, xièxie. Xiāngxiāng de, tiántián de, hěn hǎochī.","好，謝謝。香香的、甜甜的，很好吃。"
"1","10","1172昨天明華給我們的那種水果紅色的叫什麼.mp3","昨天明華給我們的那種水果，紅色的，叫什麼？","What is that fruit, the red one, that Minghua gave us yesterday called?","Zuótiān Mínghuá gěi wǒmen de nà zhǒng shuǐguǒ, hóngsè de, jiào shénme?","昨天明華給我們的那種水果，紅色的，叫什麼？"
"1","10","1173如玉妳說的是西瓜吧.mp3","妳說的是西瓜吧？","I think (f) you mean the watermelon?","Nǐ shuō de shì xīguā ba?","妳說的是西瓜吧？"
"1","10","1174對對對臺灣有很多好吃的水果.mp3","對！對！對！臺灣有很多好吃的水果。","Yes! That's right! Taiwan has a lot of delicious fruits.","Duì! Duì! Duì! Táiwān yǒu hěn duō hǎochī de shuǐguǒ.","對！對！對！臺灣有很多好吃的水果。"
"1","10","1175如玉我以前不喜歡吃水果現在很喜歡了.mp3","我以前不喜歡吃水果，現在很喜歡了。","In the past, I didn't like to eat fruit, but now, I like it very much.","Wǒ yǐqián bù xǐhuān chī shuǐguǒ, xiànzài hěn xǐhuān le.","我以前不喜歡吃水果，現在很喜歡了。"
"1","10","1176越南的水果也很好吃.mp3","越南的水果也很好吃。","Fruit in Vietnam is very good too.","Yuènán de shuǐguǒ yě hěn hǎochī.","越南的水果也很好吃。"
"1","10","1177如玉要是有機會我想吃吃看.mp3","要是有機會，我想吃吃看。","If I get the opportunity, I'd like to try it.","Yàoshì yǒu jīhuì, wǒ xiǎng chīchīkàn.","要是有機會，我想吃吃看。"
"1","10","1178妳來越南我一定請妳吃.mp3","妳來越南，我一定請妳吃。","If (f) you come to Vietnam, I will treat (f) you to some.","Nǐ lái Yuènán, wǒ yídìng qǐng nǐ chī.","妳來越南，我一定請妳吃。"
"1","10","1179你跟你女朋友上個月去花蓮玩好玩嗎.mp3","你跟你女朋友上個月去花蓮玩，好玩嗎？","Did you have a good time with your girlfriend in Hualien last month?","Nǐ gēn nǐ nǚ péngyǒu shàng ge yuè qù Huālián wán, hǎowán ma?","你跟你女朋友上個月去花蓮玩，好玩嗎？"
"1","10","1180很好玩你看這些是我拍的照片.mp3","很好玩。你看，這些是我拍的照片。","Yes. Look. I took these pictures.","Hěn hǎowán. Nǐ kàn, zhèxiē shì wǒ pāi de zhàopiàn.","很好玩。你看，這些是我拍的照片。"
"1","10","1181你們笑得很開心哪一個是你女朋友.mp3","你們笑得很開心！哪一個是你女朋友？","You are smiling from ear to ear. Which one is your girlfriend?","Nǐmen xiào de hěn kāixīn! Nǎ yí ge shì nǐ nǚ péngyǒu?","你們笑得很開心！哪一個是你女朋友？"
